genKey,gens,seed,eid,eventName,trainer,trainerType,city,badges,partyCap,mon,gen,grade,bst,mult,hp,atk,def,spa,spd,spe,total,evTotal,ivAvg,nature,ability,item,gimmick
gen1to6,1+2+3+4+5+6,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Poliwrath,1,2,510,1.03,194,115,155,81,113,90,748,376,28.5,Impish,Water Absorb,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Kabutops,1,2,495,1.03,135,161,128,78,92,136,730,360,29.17,Jolly,Swift Swim,,STANDARD
gen1to6,1+2+3+4+5+6,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Pelipper,3,3,440,1.03,162,64,162,117,92,86,683,384,29.67,Bold,Drizzle,Heavy-Duty Boots,STANDARD
gen1to6,1+2+3+4+5+6,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Wartortle,1,3,405,1.03,159,75,127,84,111,79,635,352,28.33,Bold,Torrent,Eviolite,STANDARD
gen1to6,1+2+3+4+5+6,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Seaking,1,3,450,1.03,158,153,87,77,99,113,687,384,28.33,Adamant,Swift Swim,Expert Belt,STANDARD
gen1to6,1+2+3+4+5+6,1000,31,Gym Leader 5,Nessa,Water,5,4,6,Poliwhirl,1,3,385,1.03,142,110,85,72,63,150,622,392,27.67,Naive,Water Absorb,,STANDARD
gen1to6,1+2+3+4+5+6,1000,33,Basic Trainer,Pokémon Ranger F,Grass,5,5,6,Grovyle,3,3,405,1.03,123,83,56,124,83,148,617,328,22.17,Hasty,Overgrow,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,33,Basic Trainer,Pokémon Ranger F,Grass,5,5,6,Skiddo,6,3,350,1.03,142,97,70,72,89,87,557,340,21.83,Adamant,Sap Sipper,Eviolite,STANDARD
gen1to6,1+2+3+4+5+6,1000,33,Basic Trainer,Pokémon Ranger F,Grass,5,5,6,Maractus,5,3,461,1.03,151,124,86,113,84,108,666,304,24,Jolly,Water Absorb,Miracle Seed,STANDARD
gen1to6,1+2+3+4+5+6,1000,33,Basic Trainer,Pokémon Ranger F,Grass,5,5,6,Breloom,3,3,460,1.03,134,170,99,70,77,117,667,304,22.5,Jolly,Technician,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,33,Basic Trainer,Pokémon Ranger F,Grass,5,5,6,Cacturne,3,3,475,1.03,159,120,78,169,79,80,685,308,23.17,Modest,Sand Veil,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,33,Basic Trainer,Pokémon Ranger F,Grass,5,5,6,Trevenant,6,3,474,1.03,182,115,95,82,132,74,680,348,21.17,Calm,Harvest,Aguav Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Wormadam-Sandy,4,3,424,1.03,160,101,164,73,108,55,661,376,28.33,Impish,Anticipation,,STANDARD
gen1to6,1+2+3+4+5+6,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Rhyperior,4,2,535,1.03,218,182,153,69,93,65,780,372,28.83,Adamant,Solid Rock,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Mightyena,3,3,420,1.03,147,149,92,73,81,116,658,376,28.5,Adamant,Quick Feet,Toxic Orb,STANDARD
gen1to6,1+2+3+4+5+6,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Excadrill,5,2,508,1.03,190,183,82,64,87,147,753,368,30,Jolly,Mold Breaker,,STANDARD
gen1to6,1+2+3+4+5+6,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Krookodile,5,2,519,1.03,175,165,101,78,91,152,762,376,30,Jolly,Moxie,,STANDARD
gen1to6,1+2+3+4+5+6,1000,34,Elite Trainer,Veteran Giovanni,Ground/Dark,5,5,6,Absol,3,3,465,1.03,143,178,81,85,79,130,696,384,26.83,Jolly,Pressure,,STANDARD
gen1to6,1+2+3+4+5+6,1000,36,Gym Trainer 1,Skier F,Ice,6,5,6,Avalugg,6,2,514,1.05,212,143,271,59,69,50,804,504,31,Impish,Sturdy,Wise Glasses,STANDARD
gen1to6,1+2+3+4+5+6,1000,36,Gym Trainer 1,Skier F,Ice,6,5,6,Walrein,3,2,530,1.05,225,94,158,120,115,95,807,508,31,Bold,Ice Body,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,36,Gym Trainer 1,Skier F,Ice,6,5,6,Aurorus,6,2,521,1.05,207,91,96,158,117,127,796,504,31,Timid,Snow Warning,Hard Stone,STANDARD
gen1to6,1+2+3+4+5+6,1000,36,Gym Trainer 1,Skier F,Ice,6,5,6,Beartic,5,2,505,1.05,178,210,105,85,105,107,790,504,31,Adamant,Swift Swim,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,36,Gym Trainer 1,Skier F,Ice,6,5,6,Floette-Eternal,6,2,551,1.05,156,89,91,185,155,151,827,504,31,Hardy,Flower Veil,,STANDARD
gen1to6,1+2+3+4+5+6,1000,36,Gym Trainer 1,Skier F,Ice,6,5,6,Glalie,3,2,480,1.05,196,105,105,94,105,152,757,504,31,Jolly,Inner Focus,Lum Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,37,Gym Trainer 2,Glacial Trekker,Ice,6,5,6,Beartic,5,2,505,1.05,212,210,105,85,105,73,790,504,31,Adamant,Snow Cloak,Black Sludge,STANDARD
gen1to6,1+2+3+4+5+6,1000,37,Gym Trainer 2,Glacial Trekker,Ice,6,5,6,Walrein,3,2,530,1.05,208,94,115,169,115,108,809,504,31,Modest,Thick Fat,,STANDARD
gen1to6,1+2+3+4+5+6,1000,37,Gym Trainer 2,Glacial Trekker,Ice,6,5,6,Glalie,3,2,480,1.05,196,105,152,94,105,105,757,504,31,Impish,Inner Focus,Rocky Helmet,STANDARD
gen1to6,1+2+3+4+5+6,1000,37,Gym Trainer 2,Glacial Trekker,Ice,6,5,6,Mamoswine,4,2,530,1.05,194,210,105,85,84,138,816,504,31,Adamant,Oblivious,Expert Belt,STANDARD
gen1to6,1+2+3+4+5+6,1000,37,Gym Trainer 2,Glacial Trekker,Ice,6,5,6,Vanilluxe,5,2,535,1.05,186,108,110,186,120,103,813,504,31,Modest,Ice Body,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,37,Gym Trainer 2,Glacial Trekker,Ice,6,5,6,Froslass,4,2,480,1.05,152,94,94,138,94,186,758,504,31,Timid,Cursed Body,Heavy-Duty Boots,STANDARD
gen1to6,1+2+3+4+5+6,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Froslass,4,2,480,1.05,184,94,94,106,94,186,758,504,31,Timid,Cursed Body,Focus Sash,STANDARD
gen1to6,1+2+3+4+5+6,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Abomasnow,4,2,494,1.05,173,117,89,151,110,129,769,504,31,Hasty,Snow Warning,,STANDARD
gen1to6,1+2+3+4+5+6,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Weavile,4,2,510,1.05,152,180,89,60,110,203,794,504,31,Jolly,Pressure,Heavy-Duty Boots,STANDARD
gen1to6,1+2+3+4+5+6,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Walrein,3,2,530,1.05,217,94,115,131,115,134,806,508,31,Timid,Ice Body,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Glaceon,4,2,525,1.05,147,75,136,191,120,134,803,504,31,Timid,Ice Body,,STANDARD
gen1to6,1+2+3+4+5+6,1000,38,Gym Leader 6,Candice,Ice,6,5,6,Medicham,3,2,410,1.05,141,117,99,75,99,152,683,504,31,Jolly,Pure Power,,STANDARD
gen1to6,1+2+3+4+5+6,1000,39,Rival,Blue,Mixed,6,6,6,Slowbro,1,2,490,1.05,212,89,186,126,105,52,770,504,31,Bold,Regenerator,Rocky Helmet,STANDARD
gen1to6,1+2+3+4+5+6,1000,39,Rival,Blue,Mixed,6,6,6,Flygon,3,2,520,1.05,162,113,105,121,121,175,797,508,31,Timid,Levitate,,STANDARD
gen1to6,1+2+3+4+5+6,1000,39,Rival,Blue,Mixed,6,6,6,Arceus-Psychic,4,2,720,1.05,218,132,160,160,160,176,1006,500,31,Timid,Multitype,Mind Plate,STANDARD
gen1to6,1+2+3+4+5+6,1000,39,Rival,Blue,Mixed,6,6,6,Walrein,3,2,530,1.05,227,94,132,120,144,89,806,508,31,Calm,Thick Fat,Assault Vest,STANDARD
gen1to6,1+2+3+4+5+6,1000,39,Rival,Blue,Mixed,6,6,6,Luxray,4,2,523,1.05,196,132,151,120,103,94,796,504,31,Bold,Intimidate,,STANDARD
gen1to6,1+2+3+4+5+6,1000,39,Rival,Blue,Mixed,6,6,6,Alakazam,1,2,500,1.05,136,66,68,196,120,198,784,504,31,Timid,Synchronize,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,41,Basic Trainer,Dragon Tamer,Dragon,6,6,6,Sliggoo,6,3,452,1.05,160,88,75,145,136,95,699,388,27.83,Modest,Hydration,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,41,Basic Trainer,Dragon Tamer,Dragon,6,6,6,Haxorus,5,2,540,1.05,158,197,112,75,93,158,793,368,28,Jolly,Mold Breaker,Dragon Fang,STANDARD
gen1to6,1+2+3+4+5+6,1000,41,Basic Trainer,Dragon Tamer,Dragon,6,6,6,Noivern,6,2,535,1.05,166,82,103,143,103,187,784,360,27.17,Timid,Frisk,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,41,Basic Trainer,Dragon Tamer,Dragon,6,6,6,Kyurem-White,5,2,700,1.05,233,130,115,242,124,118,962,352,28.5,Modest,Turboblaze,NeverMeltIce,STANDARD
gen1to6,1+2+3+4+5+6,1000,41,Basic Trainer,Dragon Tamer,Dragon,6,6,6,Dragonair,1,3,420,1.05,166,109,88,84,130,94,671,376,29.33,Careful,Marvel Scale,Eviolite,STANDARD
gen1to6,1+2+3+4+5+6,1000,41,Basic Trainer,Dragon Tamer,Dragon,6,6,6,Dragalge,6,2,494,1.05,168,97,115,108,190,67,745,364,28.33,Careful,Adaptability,,STANDARD
gen1to6,1+2+3+4+5+6,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Ditto,1,2,288,1.05,129,115,71,64,71,105,555,504,31,Adamant,Limber,Silk Scarf,STANDARD
gen1to6,1+2+3+4+5+6,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Slurpuff,6,2,480,1.05,164,105,99,143,99,142,752,504,31,Hasty,Unburden,Focus Sash,STANDARD
gen1to6,1+2+3+4+5+6,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Lickilicky,4,2,515,1.05,212,157,120,94,120,90,793,508,31,Adamant,Cloud Nine,,STANDARD
gen1to6,1+2+3+4+5+6,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Azumarill,2,2,420,1.05,217,66,138,84,115,73,693,504,31,Calm,Thick Fat,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Gardevoir,3,2,518,1.05,182,79,133,152,141,108,795,508,31,Bold,Trace,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,42,Elite Trainer,Veteran Whitney,Normal/Fairy,6,6,6,Miltank,2,2,490,1.05,178,138,131,56,94,175,772,504,31,Jolly,Sap Sipper,,STANDARD
gen1to6,1+2+3+4+5+6,1000,44,Gym Trainer 1,Pilot,Flying,7,6,6,Staraptor,4,2,485,1.08,172,185,97,68,86,180,788,504,31,Jolly,Reckless,Sharp Beak,STANDARD
gen1to6,1+2+3+4+5+6,1000,44,Gym Trainer 1,Pilot,Flying,7,6,6,Talonflame,6,2,499,1.08,165,157,98,90,96,192,798,504,31,Adamant,Gale Wings,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,44,Gym Trainer 1,Pilot,Flying,7,6,6,Archeops,5,2,567,1.08,162,207,91,142,82,192,876,504,31,Naive,Defeatist,Sharp Beak,STANDARD
gen1to6,1+2+3+4+5+6,1000,44,Gym Trainer 1,Pilot,Flying,7,6,6,Tornadus-Therian,5,2,580,1.08,199,116,108,145,118,199,885,508,31,Timid,Regenerator,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,44,Gym Trainer 1,Pilot,Flying,7,6,6,Pidgeot,1,3,479,1.08,205,108,119,87,125,130,774,500,31,Careful,Keen Eye,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,44,Gym Trainer 1,Pilot,Flying,7,6,6,Noivern,6,2,535,1.08,207,87,108,176,108,154,840,504,31,Modest,Frisk,Sharp Beak,STANDARD
gen1to6,1+2+3+4+5+6,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Gliscor,4,2,510,1.08,195,124,191,62,113,124,809,504,31,Careful,Poison Heal,Toxic Orb,STANDARD
gen1to6,1+2+3+4+5+6,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Honchkrow,4,2,505,1.08,189,191,77,135,69,145,806,504,31,Naive,Moxie,,STANDARD
gen1to6,1+2+3+4+5+6,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Staraptor,4,2,485,1.08,172,204,97,68,86,164,791,504,31,Adamant,Intimidate,,STANDARD
gen1to6,1+2+3+4+5+6,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Fearow,1,3,442,1.08,151,153,91,77,87,180,739,504,31,Jolly,Keen Eye,,STANDARD
gen1to6,1+2+3+4+5+6,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Scyther,1,2,500,1.08,156,174,108,72,108,185,803,504,31,Jolly,Technician,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,45,Gym Trainer 2,Bird Keeper,Flying,7,6,6,Gyarados,1,2,540,1.08,218,209,106,77,129,109,848,504,31,Adamant,Intimidate,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Tropius,3,3,460,1.08,222,85,145,99,126,76,753,504,31,Calm,Chlorophyll,Black Sludge,STANDARD
gen1to6,1+2+3+4+5+6,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Swellow,3,3,455,1.08,145,147,86,91,75,209,753,504,31,Jolly,Guts,Toxic Orb,STANDARD
gen1to6,1+2+3+4+5+6,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Landorus-Therian,5,2,600,1.08,177,233,118,120,108,154,910,504,31,Adamant,Intimidate,,STANDARD
gen1to6,1+2+3+4+5+6,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Altaria,3,2,490,1.08,162,144,118,87,135,142,788,504,31,Adamant,Natural Cure,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Skarmory,2,3,465,1.08,184,108,192,58,122,105,769,508,31,Impish,Sturdy,Rocky Helmet,STANDARD
gen1to6,1+2+3+4+5+6,1000,46,Gym Leader 7,Winona,Flying,7,6,6,Pelipper,3,3,440,1.08,179,75,180,124,98,82,738,504,31,Relaxed,Drizzle,Damp Rock,STANDARD
gen1to6,1+2+3+4+5+6,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Gengar,1,2,500,1.08,145,82,86,196,102,192,803,504,31,Timid,Cursed Body,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Shuckle,2,2,505,1.08,137,29,334,32,270,27,829,504,31,Bold,Gluttony,Mental Herb,STANDARD
gen1to6,1+2+3+4+5+6,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Galvantula,5,3,472,1.08,156,93,86,160,86,190,771,504,31,Timid,Unnerve,,STANDARD
gen1to6,1+2+3+4+5+6,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Roserade,4,2,515,1.08,179,87,92,156,135,168,817,504,31,Timid,Poison Point,Black Sludge,STANDARD
gen1to6,1+2+3+4+5+6,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Scolipede,5,2,485,1.08,145,164,117,72,96,194,788,504,31,Jolly,Speed Boost,Focus Sash,STANDARD
gen1to6,1+2+3+4+5+6,1000,48,Elite Trainer,Veteran Koga,Poison/Bug,7,7,6,Leavanny,5,2,500,1.08,162,132,108,131,97,170,800,504,31,Naive,Chlorophyll,,STANDARD
gen1to6,1+2+3+4+5+6,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Golurk,5,2,483,1.08,198,208,108,72,108,93,787,504,31,Adamant,Klutz,,STANDARD
gen1to6,1+2+3+4+5+6,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Rhyperior,4,2,535,1.08,226,209,162,72,109,64,842,512,31,Adamant,Solid Rock,Assault Vest,STANDARD
gen1to6,1+2+3+4+5+6,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Kabutops,1,2,495,1.08,145,197,135,82,97,142,798,504,31,Adamant,Battle Armor,,STANDARD
gen1to6,1+2+3+4+5+6,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Barbaracle,6,2,500,1.08,158,169,145,79,102,142,795,504,31,Naive,Sniper,White Herb,STANDARD
gen1to6,1+2+3+4+5+6,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Steelix,2,2,510,1.08,196,113,261,72,126,54,822,504,31,Impish,Rock Head,Black Sludge,STANDARD
gen1to6,1+2+3+4+5+6,1000,49,Elite Trainer,Veteran Brock,Rock/Ground,7,7,6,Excadrill,5,2,508,1.08,199,201,86,68,91,166,811,504,31,Jolly,Mold Breaker,,STANDARD
gen1to6,1+2+3+4+5+6,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Lilligant,5,2,480,1.1,159,88,104,178,93,171,793,504,31,Naive,Chlorophyll,Miracle Seed,STANDARD
gen1to6,1+2+3+4+5+6,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Shiftry,3,2,480,1.1,181,183,88,121,79,145,797,504,31,Naughty,Chlorophyll,Lum Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Breloom,3,3,460,1.1,148,220,110,79,88,134,779,504,31,Adamant,Technician,Miracle Seed,STANDARD
gen1to6,1+2+3+4+5+6,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Vileplume,1,2,490,1.1,200,99,165,143,121,77,805,504,31,Bold,Effect Spore,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Simisage,5,2,498,1.1,165,163,91,116,91,184,810,500,31,Jolly,Overgrow,Flying Gem,STANDARD
gen1to6,1+2+3+4+5+6,1000,51,Gym Trainer 1,Pokémon Ranger F,Grass,8,7,6,Torterra,4,2,525,1.1,187,177,137,93,115,129,838,504,31,Jolly,Overgrow,Miracle Seed,STANDARD
gen1to6,1+2+3+4+5+6,1000,52,Gym Trainer 2,Picnicker,Grass,8,7,6,Victreebel,1,2,490,1.1,170,123,93,167,99,147,799,504,31,Timid,Chlorophyll,Life Orb,STANDARD
gen1to6,1+2+3+4+5+6,1000,52,Gym Trainer 2,Picnicker,Grass,8,7,6,Venusaur,1,2,525,1.1,205,100,148,132,132,123,840,504,31,Bold,Overgrow,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,52,Gym Trainer 2,Picnicker,Grass,8,7,6,Bellossom,2,2,490,1.1,200,99,161,121,145,77,803,504,31,Calm,Chlorophyll,,STANDARD
gen1to6,1+2+3+4+5+6,1000,52,Gym Trainer 2,Picnicker,Grass,8,7,6,Sunflora,2,3,425,1.1,165,104,73,172,115,99,728,504,31,Hasty,Chlorophyll,Focus Sash,STANDARD
gen1to6,1+2+3+4+5+6,1000,52,Gym Trainer 2,Picnicker,Grass,8,7,6,Meganium,2,2,525,1.1,205,100,149,113,163,110,840,508,31,Calm,Overgrow,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,52,Gym Trainer 2,Picnicker,Grass,8,7,6,Vileplume,1,2,490,1.1,165,110,115,178,108,123,799,504,31,Naive,Chlorophyll,Expert Belt,STANDARD
gen1to6,1+2+3+4+5+6,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Vileplume,1,2,490,1.1,200,99,116,195,121,77,808,508,31,Modest,Chlorophyll,Rocky Helmet,STANDARD
gen1to6,1+2+3+4+5+6,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Bellossom,2,2,490,1.1,165,99,126,171,133,112,806,508,31,Modest,Chlorophyll,Life Orb,STANDARD
gen1to6,1+2+3+4+5+6,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Tangrowth,4,2,535,1.1,227,118,177,143,103,77,845,508,31,Calm,Chlorophyll,Assault Vest,STANDARD
gen1to6,1+2+3+4+5+6,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Jumpluff,2,3,460,1.1,165,117,100,73,126,195,776,508,31,Jolly,Infiltrator,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Victreebel,1,2,490,1.1,184,189,93,132,89,119,806,508,31,Naughty,Chlorophyll,Life Orb,STANDARD
gen1to6,1+2+3+4+5+6,1000,53,Gym Leader 8,Erika,Grass,8,7,6,Meganium,2,2,525,1.1,205,100,133,162,132,110,842,508,31,Modest,Overgrow,,STANDARD
gen1to6,1+2+3+4+5+6,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Drapion,4,2,500,1.1,194,121,160,79,134,126,814,508,31,Careful,Battle Armor,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Toxicroak,4,2,490,1.1,209,190,94,104,93,115,805,508,31,Adamant,Anticipation,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Arceus-Poison,4,2,720,1.1,249,138,155,154,154,207,1057,508,31,Timid,Multitype,Toxic Plate,STANDARD
gen1to6,1+2+3+4+5+6,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Roserade,4,2,515,1.1,182,89,94,159,137,171,832,508,31,Timid,Poison Point,Black Sludge,STANDARD
gen1to6,1+2+3+4+5+6,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Arceus-Fire,4,2,720,1.1,214,138,155,189,154,207,1057,508,31,Timid,Multitype,Flame Plate,STANDARD
gen1to6,1+2+3+4+5+6,1000,56,Elite Trainer,Atticus,Poison,8,8,6,Lickilicky,4,2,515,1.1,238,115,127,99,177,77,833,508,31,Careful,Oblivious,,STANDARD
gen1to6,1+2+3+4+5+6,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Sylveon,6,2,525,1.1,222,83,94,195,165,88,847,508,31,Modest,Cute Charm,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Floette-Eternal,6,2,551,1.1,163,93,95,194,162,158,865,504,31,Hardy,Flower Veil,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Klefki,6,3,470,1.1,180,110,134,99,152,105,780,508,31,Impish,Prankster,,STANDARD
gen1to6,1+2+3+4+5+6,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Clefable,1,2,483,1.1,222,89,150,126,122,88,797,508,31,Bold,Magic Guard,,STANDARD
gen1to6,1+2+3+4+5+6,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Floette,6,3,371,1.1,177,63,118,104,130,79,671,508,31,Bold,Flower Veil,,STANDARD
gen1to6,1+2+3+4+5+6,1000,57,Elite Trainer,Ortega,Fairy,8,8,6,Azumarill,2,2,420,1.1,227,69,111,135,110,77,729,508,31,Modest,Thick Fat,,STANDARD
gen1to6,1+2+3+4+5+6,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Crobat,2,2,535,1.1,210,121,116,89,110,213,859,508,31,Jolly,Infiltrator,Black Sludge,STANDARD
gen1to6,1+2+3+4+5+6,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Honchkrow,4,2,505,1.1,192,213,79,123,80,135,822,508,31,Adamant,Moxie,Life Orb,STANDARD
gen1to6,1+2+3+4+5+6,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Weavile,4,2,510,1.1,159,189,93,63,116,213,833,508,31,Jolly,Pressure,Choice Scarf,STANDARD
gen1to6,1+2+3+4+5+6,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Houndoom,2,2,500,1.1,165,108,77,178,111,177,816,508,31,Timid,Flash Fire,Life Orb,STANDARD
gen1to6,1+2+3+4+5+6,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Arceus-Dark,4,2,720,1.1,248,138,189,154,154,171,1054,508,31,Bold,Multitype,Dread Plate,STANDARD
gen1to6,1+2+3+4+5+6,1000,58,Elite Trainer,Shadow Blue,Dark,8,8,6,Spiritomb,4,2,485,1.1,172,110,193,123,141,60,799,508,31,Bold,Pressure,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,60,E1,Lorelei,Ice,9,8,6,Slowbro,1,2,490,1.14,230,96,202,136,115,56,835,508,31,Bold,Regenerator,Colbur Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,60,E1,Lorelei,Ice,9,8,6,Cloyster,1,2,525,1.14,142,167,229,107,74,152,871,508,31,Jolly,Shell Armor,Focus Sash,STANDARD
gen1to6,1+2+3+4+5+6,1000,60,E1,Lorelei,Ice,9,8,6,Jynx,1,3,455,1.14,159,71,62,190,132,183,797,508,31,Timid,Forewarn,Focus Sash,STANDARD
gen1to6,1+2+3+4+5+6,1000,60,E1,Lorelei,Ice,9,8,6,Dewgong,1,3,475,1.14,224,102,132,92,164,102,816,508,31,Careful,Thick Fat,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,60,E1,Lorelei,Ice,9,8,6,Lapras,1,2,535,1.14,270,120,113,107,183,91,884,508,31,Careful,Water Absorb,Leftovers,STANDARD
gen1to6,1+2+3+4+5+6,1000,60,E1,Lorelei,Ice,9,8,6,Articuno,1,1,580,1.14,224,107,136,131,169,166,933,508,31,Timid,Pressure,,STANDARD
gen1to6,1+2+3+4+5+6,1000,61,E2,Bruno,Fighting,9,8,6,Lucario,4,2,525,1.16,169,135,104,193,104,180,885,508,31,Timid,Steadfast,Sitrus Berry,STANDARD
gen1to6,1+2+3+4+5+6,1000,61,E2,Bruno,Fighting,9,8,6,Hitmonchan,1,3,455,1.16,158,199,114,56,150,134,811,508,31,Adamant,Iron Fist,Fist Plate,STANDARD
gen1to6,1+2+3+4+5+6,1000,61,E2,Bruno,Fighting,9,8,6,Hitmonlee,1,3,455,1.16,146,219,84,56,150,161,816,508,31,Adamant,Limber,Life Orb,STANDARD
gen1to6,1+2+3+4+5+6,1000,61,E2,Bruno,Fighting,9,8,6,Onix,1,3,385,1.16,164,122,209,52,75,104,726,508,31,Adamant,Rock Head,Black Sludge,STANDARD
gen1to6,1+2+3+4+5+6,1000,61,E2,Bruno,Fighting,9,8,6,Poliwrath,1,2,510,1.16,228,134,186,93,127,104,872,508,31,Impish,Damp,Leftovers,STANDARD
